timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1621292580527,275,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-54,text,true,,29891,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,272,0,95
1621292581515,214,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-55,text,true,,29891,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,206,0,86
1621292582514,198,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-56,text,true,,29891,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,195,0,83
1621292583511,200,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-57,text,true,,29891,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,195,0,76
1621292584511,209,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-58,text,true,,29891,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,205,0,80
1621292585511,201,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-59,text,true,,29891,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,197,0,81
1621292586511,200,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-60,text,true,,29891,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,196,0,72
1621292587512,114,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,429,Too Many Requests,Thread Group 1-61,text,false,,357,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,114,0,76
1621292588509,117,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,429,Too Many Requests,Thread Group 1-62,text,false,,357,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,117,0,81
1621292589510,122,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,429,Too Many Requests,Thread Group 1-63,text,false,,357,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,122,0,85
1621292590509,207,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-64,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,203,0,79
1621292591516,199,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-65,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,195,0,78
1621292592505,207,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-66,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,204,0,80
1621292593504,209,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-67,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,205,0,64
1621292594504,212,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-68,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,204,0,79
1621292595516,197,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-69,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,194,0,80
1621292596503,213,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-70,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,207,0,74
1621292597502,206,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-71,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,202,0,67
1621292598500,211,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-72,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,209,0,70
1621292599500,226,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-73,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,219,0,76
1621292600499,213,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-74,text,true,,29900,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,209,0,79
1621292601499,212,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-75,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,208,0,70
1621292602495,220,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-76,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,216,0,87
1621292603497,219,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-77,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,210,0,73
1621292604496,212,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-78,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,208,0,76
1621292605496,226,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-79,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,221,0,76
1621292606494,226,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-80,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,218,0,76
1621292607493,214,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-81,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,209,0,65
1621292608494,229,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-82,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,221,0,77
1621292609536,181,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-83,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,178,0,70
1621292610491,221,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-84,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,217,0,75
1621292611492,224,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-85,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,222,0,72
1621292612489,220,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-86,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,216,0,74
1621292613489,229,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-87,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,226,0,75
1621292614488,239,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-88,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,231,0,88
1621292615487,224,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-89,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,221,0,76
1621292616486,227,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-90,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,224,0,80
1621292617484,244,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-91,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,229,0,72
1621292618483,227,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-92,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,224,0,90
1621292619484,229,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-93,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,226,0,76
1621292620483,240,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-94,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,236,0,77
1621292621482,229,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-95,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,225,0,72
1621292622479,230,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-96,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,226,0,71
1621292623478,240,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-97,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,237,0,71
1621292624477,238,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-98,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,234,0,77
1621292625518,200,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-99,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,196,0,89
1621292626477,241,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-100,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,238,0,83
