timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624973325139,1011,Kegiatan,200,OK,Thread Group 1-48,text,true,,29472,2425,5,5,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,1006,0,154
1624973324954,1391,Kegiatan,200,OK,Thread Group 1-46,text,true,,29457,2425,4,4,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,1386,0,157
1624973325177,1266,Kegiatan,200,OK,Thread Group 1-47,text,true,,29457,2425,3,3,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,1264,0,123
1624973325732,740,Kegiatan,200,OK,Thread Group 1-49,text,true,,29457,2425,2,2,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,735,0,80
1624973324956,1712,Kegiatan,200,OK,Thread Group 1-45,text,true,,29457,2425,2,2,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,1674,0,155
1624973326555,145,Login,200,OK,Thread Group 1-50,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,143,0,48
1624973326702,734,Kegiatan,200,OK,Thread Group 1-50,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,693,0,463
1624973327554,824,Login,200,OK,Thread Group 1-51,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,743,0,425
1624973328554,154,Login,200,OK,Thread Group 1-52,text,true,,3375,651,2,2,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,153,0,64
1624973328379,915,Kegiatan,200,OK,Thread Group 1-51,text,true,,29456,2425,2,2,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,896,0,220
1624973328710,853,Kegiatan,200,OK,Thread Group 1-52,text,true,,29456,2425,2,2,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,753,0,103
1624973329555,430,Login,200,OK,Thread Group 1-53,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,401,0,264
1624973330557,130,Login,200,OK,Thread Group 1-54,text,true,,3375,651,2,2,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,129,0,48
1624973329986,714,Kegiatan,200,OK,Thread Group 1-53,text,true,,29456,2425,2,2,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,694,0,494
1624973330689,264,Kegiatan,200,OK,Thread Group 1-54,text,true,,29456,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,244,0,80
1624973331554,135,Login,200,OK,Thread Group 1-55,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,133,0,49
1624973331690,254,Kegiatan,200,OK,Thread Group 1-55,text,true,,29471,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,232,0,79
1624973332554,174,Login,200,OK,Thread Group 1-56,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,171,0,91
1624973332730,268,Kegiatan,200,OK,Thread Group 1-56,text,true,,29456,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,242,0,110
1624973333538,127,Login,200,OK,Thread Group 1-57,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,126,0,46
1624973333666,491,Kegiatan,200,OK,Thread Group 1-57,text,true,,29456,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,473,0,68
1624973334553,130,Login,200,OK,Thread Group 1-58,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,129,0,48
1624973334685,218,Kegiatan,200,OK,Thread Group 1-58,text,true,,29456,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,196,0,78
1624973335554,128,Login,200,OK,Thread Group 1-59,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,127,0,48
1624973335684,272,Kegiatan,200,OK,Thread Group 1-59,text,true,,29456,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,251,0,82
1624973336538,135,Login,200,OK,Thread Group 1-60,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,135,0,51
1624973336675,281,Kegiatan,200,OK,Thread Group 1-60,text,true,,29456,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,262,0,87
1624973337549,149,Login,200,OK,Thread Group 1-61,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,147,0,44
1624973337700,121,Kegiatan,429,Too Many Requests,Thread Group 1-61,text,false,,357,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,121,0,77
1624973338537,2404,Login,200,OK,Thread Group 1-62,text,true,,3375,651,3,3,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,2404,0,2304
1624973339538,1403,Login,200,OK,Thread Group 1-63,text,true,,3375,651,3,3,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,1403,0,1303
1624973340539,493,Login,200,OK,Thread Group 1-64,text,true,,3375,651,3,3,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,490,0,405
1624973340945,643,Kegiatan,200,OK,Thread Group 1-62,text,true,,29465,2425,4,4,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,622,0,142
1624973340943,723,Kegiatan,200,OK,Thread Group 1-63,text,true,,29457,2425,3,3,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,701,0,143
1624973341541,181,Login,200,OK,Thread Group 1-65,text,true,,3375,651,2,2,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,180,0,67
1624973341035,746,Kegiatan,200,OK,Thread Group 1-64,text,true,,29457,2425,2,2,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,724,0,97
1624973341725,249,Kegiatan,200,OK,Thread Group 1-65,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,227,0,104
1624973342538,376,Login,200,OK,Thread Group 1-66,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,373,0,250
1624973342916,282,Kegiatan,200,OK,Thread Group 1-66,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,260,0,142
1624973343538,144,Login,200,OK,Thread Group 1-67,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,141,0,50
