timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624282378912,432,CalonPeserta,200,OK,Thread Group 1-48,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,343,0,81
1624282379776,142,Login,200,OK,Thread Group 1-49,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,142,0,46
1624282379920,390,CalonPeserta,200,OK,Thread Group 1-49,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,329,0,70
1624282380775,134,Login,200,OK,Thread Group 1-50,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,133,0,51
1624282380911,708,CalonPeserta,200,OK,Thread Group 1-50,text,true,,75091,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,622,0,79
1624282381776,136,Login,200,OK,Thread Group 1-51,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,136,0,47
1624282381914,431,CalonPeserta,200,OK,Thread Group 1-51,text,true,,75082,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,342,0,82
1624282382772,172,Login,200,OK,Thread Group 1-52,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,162,0,65
1624282382947,385,CalonPeserta,200,OK,Thread Group 1-52,text,true,,75082,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,303,0,83
1624282383775,150,Login,200,OK,Thread Group 1-53,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,148,0,52
